,Level_id,Agg_Level_1,Agg_Level_2,Dollar_Sales,weight
32751,Level11,CA,HOUSEHOLD_1_265,364.98,9.3561201e-05
32752,Level11,CA,HOUSEHOLD_1_266,96.0,2.4609226e-05
32753,Level11,CA,HOUSEHOLD_1_267,1762.94,0.000451922799
32754,Level11,CA,HOUSEHOLD_1_268,585.9,0.000150193182
32755,Level11,CA,HOUSEHOLD_1_269,93.6,2.3993995e-05
32756,Level11,CA,HOUSEHOLD_1_270,744.0,0.000190721501
32757,Level11,CA,HOUSEHOLD_1_271,83.44,2.1389519e-05
32758,Level11,CA,HOUSEHOLD_1_272,8574.2,0.002197962755
32759,Level11,CA,HOUSEHOLD_1_274,360.62,9.2443532e-05
32760,Level11,CA,HOUSEHOLD_1_275,724.68,0.000185768894
32761,Level11,CA,HOUSEHOLD_1_276,305.49,7.8311171e-05
32762,Level11,CA,HOUSEHOLD_1_277,305.55,7.8326552e-05
32763,Level11,CA,HOUSEHOLD_1_278,459.69,0.00011783974
32764,Level11,CA,HOUSEHOLD_1_279,112.52,2.8844063e-05
32765,Level11,CA,HOUSEHOLD_1_280,437.36,0.000112115532
32766,Level11,CA,HOUSEHOLD_1_281,370.5,9.4976231e-05
32767,Level11,CA,HOUSEHOLD_1_282,604.96,0.000155079138
32768,Level11,CA,HOUSEHOLD_1_283,445.48,0.000114197062
32769,Level11,CA,HOUSEHOLD_1_284,829.92,0.000212746758
32770,Level11,CA,HOUSEHOLD_1_285,585.12,0.000149993232
32771,Level11,CA,HOUSEHOLD_1_286,300.73,7.7090964e-05
32772,Level11,CA,HOUSEHOLD_1_287,1037.12,0.00026586167
32773,Level11,CA,HOUSEHOLD_1_288,309.27,7.9280159e-05
32774,Level11,CA,HOUSEHOLD_1_289,642.06,0.000164589579
32775,Level11,CA,HOUSEHOLD_1_290,1033.2,0.000264856793
32776,Level11,CA,HOUSEHOLD_1_291,855.6,0.000219329726
32777,Level11,CA,HOUSEHOLD_1_292,732.24,0.00018770687
32778,Level11,CA,HOUSEHOLD_1_293,2581.46,0.000661747211
32779,Level11,CA,HOUSEHOLD_1_294,1791.03,0.000459123561
32780,Level11,CA,HOUSEHOLD_1_295,211.58,5.4237708e-05
32781,Level11,CA,HOUSEHOLD_1_296,417.48,0.000107019371
32782,Level11,CA,HOUSEHOLD_1_297,15.88,4.070776e-06
32783,Level11,CA,HOUSEHOLD_1_298,502.2,0.000128737013
32784,Level11,CA,HOUSEHOLD_1_299,469.03,0.000120234013
32785,Level11,CA,HOUSEHOLD_1_300,97.6,2.501938e-05
32786,Level11,CA,HOUSEHOLD_1_301,661.96,0.000169690866
32787,Level11,CA,HOUSEHOLD_1_302,237.9,6.0984738e-05
32788,Level11,CA,HOUSEHOLD_1_303,733.04,0.000187911947
32789,Level11,CA,HOUSEHOLD_1_304,1309.8,0.000335762126
32790,Level11,CA,HOUSEHOLD_1_305,252.45,6.4714574e-05
32791,Level11,CA,HOUSEHOLD_1_306,591.0,0.000151500547
32792,Level11,CA,HOUSEHOLD_1_307,519.75,0.000133235887
32793,Level11,CA,HOUSEHOLD_1_308,395.58,0.000101405391
32794,Level11,CA,HOUSEHOLD_1_309,405.92,0.00010405601
32795,Level11,CA,HOUSEHOLD_1_310,11.94,3.060772e-06
32796,Level11,CA,HOUSEHOLD_1_311,562.6,0.000144220317
32797,Level11,CA,HOUSEHOLD_1_312,300.99,7.7157613e-05
32798,Level11,CA,HOUSEHOLD_1_313,452.58,0.000116017119
32799,Level11,CA,HOUSEHOLD_1_314,335.16,8.591696e-05
32800,Level11,CA,HOUSEHOLD_1_315,654.12,0.000167681113
32801,Level11,CA,HOUSEHOLD_1_316,510.84,0.000130951843
32802,Level11,CA,HOUSEHOLD_1_317,237.16,6.0795042e-05
32803,Level11,CA,HOUSEHOLD_1_318,1180.8,0.000302693478
32804,Level11,CA,HOUSEHOLD_1_319,490.82,0.000125819794
32805,Level11,CA,HOUSEHOLD_1_320,469.35,0.000120316043
32806,Level11,CA,HOUSEHOLD_1_321,1419.66,0.000363924308
32807,Level11,CA,HOUSEHOLD_1_322,439.56,0.000112679493
32808,Level11,CA,HOUSEHOLD_1_323,136.24,3.4924593e-05
32809,Level11,CA,HOUSEHOLD_1_324,985.05,0.000252513729
32810,Level11,CA,HOUSEHOLD_1_325,306.52,7.8575207e-05
32811,Level11,CA,HOUSEHOLD_1_326,312.32,8.0062015e-05
32812,Level11,CA,HOUSEHOLD_1_327,454.72,0.0001165657
32813,Level11,CA,HOUSEHOLD_1_328,2558.92,0.000655969169
32814,Level11,CA,HOUSEHOLD_1_329,1081.86,0.000277330595
32815,Level11,CA,HOUSEHOLD_1_330,346.06,8.8711132e-05
32816,Level11,CA,HOUSEHOLD_1_331,434.32,0.000111336239
32817,Level11,CA,HOUSEHOLD_1_332,983.74,0.000252177915
32818,Level11,CA,HOUSEHOLD_1_333,288.09,7.3850749e-05
32819,Level11,CA,HOUSEHOLD_1_334,778.91,0.000199670543
32820,Level11,CA,HOUSEHOLD_1_335,695.22,0.000178216938
32821,Level11,CA,HOUSEHOLD_1_336,243.5,6.2420276e-05
32822,Level11,CA,HOUSEHOLD_1_337,183.89,4.7139485e-05
32823,Level11,CA,HOUSEHOLD_1_338,1548.42,0.000396931433
32824,Level11,CA,HOUSEHOLD_1_339,505.37,0.00012954963
32825,Level11,CA,HOUSEHOLD_1_340,124.5,3.191509e-05
32826,Level11,CA,HOUSEHOLD_1_341,214.72,5.5042635e-05
32827,Level11,CA,HOUSEHOLD_1_342,3737.76,0.000958160209
32828,Level11,CA,HOUSEHOLD_1_343,1217.37,0.000312068055
32829,Level11,CA,HOUSEHOLD_1_344,1205.36,0.000308989339
32830,Level11,CA,HOUSEHOLD_1_345,552.82,0.000141713253
32831,Level11,CA,HOUSEHOLD_1_346,433.4,0.000111100401
32832,Level11,CA,HOUSEHOLD_1_347,1864.98,0.000478080355
32833,Level11,CA,HOUSEHOLD_1_348,651.0,0.000166881313
32834,Level11,CA,HOUSEHOLD_1_349,373.38,9.5714508e-05
32835,Level11,CA,HOUSEHOLD_1_350,421.96,0.000108167802
32836,Level11,CA,HOUSEHOLD_1_351,522.83,0.000134025433
32837,Level11,CA,HOUSEHOLD_1_353,282.08,7.2310109e-05
32838,Level11,CA,HOUSEHOLD_1_354,370.56,9.4991612e-05
32839,Level11,CA,HOUSEHOLD_1_355,486.78,0.000124784156
32840,Level11,CA,HOUSEHOLD_1_356,9.92,2.542953e-06
32841,Level11,CA,HOUSEHOLD_1_357,4799.97,0.001230453603
32842,Level11,CA,HOUSEHOLD_1_358,2352.92,0.000603161872
32843,Level11,CA,HOUSEHOLD_1_359,908.16,0.000232803277
32844,Level11,CA,HOUSEHOLD_1_360,198.0,5.0756528e-05
32845,Level11,CA,HOUSEHOLD_1_361,674.92,0.000173013112
32846,Level11,CA,HOUSEHOLD_1_362,526.02,0.000134843177
32847,Level11,CA,HOUSEHOLD_1_363,201.96,5.1771659e-05
32848,Level11,CA,HOUSEHOLD_1_364,471.24,0.000120800538
32849,Level11,CA,HOUSEHOLD_1_365,387.81,9.9413582e-05
32850,Level11,CA,HOUSEHOLD_1_366,0.0,0.0
32851,Level11,CA,HOUSEHOLD_1_367,222.32,5.6990866e-05
32852,Level11,CA,HOUSEHOLD_1_368,502.74,0.00012887544
32853,Level11,CA,HOUSEHOLD_1_369,632.4,0.000162113275
32854,Level11,CA,HOUSEHOLD_1_370,1432.19,0.000367136325
32855,Level11,CA,HOUSEHOLD_1_371,563.16,0.000144363871
32856,Level11,CA,HOUSEHOLD_1_372,370.36,9.4940343e-05
32857,Level11,CA,HOUSEHOLD_1_373,1190.16,0.000305092878
32858,Level11,CA,HOUSEHOLD_1_374,313.63,8.0397828e-05
32859,Level11,CA,HOUSEHOLD_1_375,374.59,9.6024687e-05
32860,Level11,CA,HOUSEHOLD_1_376,930.24,0.000238463399
32861,Level11,CA,HOUSEHOLD_1_377,519.68,0.000133217943
32862,Level11,CA,HOUSEHOLD_1_378,718.74,0.000184246198
32863,Level11,CA,HOUSEHOLD_1_379,227.95,5.8434094e-05
32864,Level11,CA,HOUSEHOLD_1_380,292.48,7.4976108e-05
32865,Level11,CA,HOUSEHOLD_1_381,1053.64,0.000270096508
32866,Level11,CA,HOUSEHOLD_1_382,369.36,9.4683997e-05
32867,Level11,CA,HOUSEHOLD_1_383,602.04,0.000154330608
32868,Level11,CA,HOUSEHOLD_1_384,454.96,0.000116627223
32869,Level11,CA,HOUSEHOLD_1_385,565.39,0.000144935523
32870,Level11,CA,HOUSEHOLD_1_386,695.6,0.000178314349
32871,Level11,CA,HOUSEHOLD_1_387,984.96,0.000252490657
32872,Level11,CA,HOUSEHOLD_1_388,20.82,5.337126e-06
32873,Level11,CA,HOUSEHOLD_1_389,333.2,8.5414521e-05
32874,Level11,CA,HOUSEHOLD_1_390,195.52,5.012079e-05
32875,Level11,CA,HOUSEHOLD_1_393,243.54,6.243053e-05
32876,Level11,CA,HOUSEHOLD_1_394,331.84,8.5065891e-05
32877,Level11,CA,HOUSEHOLD_1_395,292.8,7.5058139e-05
32878,Level11,CA,HOUSEHOLD_1_396,357.3,9.1592463e-05
32879,Level11,CA,HOUSEHOLD_1_397,478.16,0.000122574453
32880,Level11,CA,HOUSEHOLD_1_398,264.04,6.7685625e-05
32881,Level11,CA,HOUSEHOLD_1_399,712.95,0.000182761954
32882,Level11,CA,HOUSEHOLD_1_400,808.52,0.000207260951
32883,Level11,CA,HOUSEHOLD_1_401,312.51,8.0110721e-05
32884,Level11,CA,HOUSEHOLD_1_402,501.84,0.000128644728
32885,Level11,CA,HOUSEHOLD_1_403,224.01,5.742409e-05
32886,Level11,CA,HOUSEHOLD_1_404,491.28,0.000125937713
32887,Level11,CA,HOUSEHOLD_1_405,271.18,6.9515936e-05
32888,Level11,CA,HOUSEHOLD_1_406,332.99,8.5360689e-05
32889,Level11,CA,HOUSEHOLD_1_407,602.6,0.000154474162
32890,Level11,CA,HOUSEHOLD_1_408,1633.04,0.00041862344
32891,Level11,CA,HOUSEHOLD_1_409,2707.74,0.000694118597
32892,Level11,CA,HOUSEHOLD_1_410,2913.98,0.000746987417
32893,Level11,CA,HOUSEHOLD_1_411,849.52,0.000217771141
32894,Level11,CA,HOUSEHOLD_1_412,1759.77,0.000451110181
32895,Level11,CA,HOUSEHOLD_1_413,5301.15,0.001358929143
32896,Level11,CA,HOUSEHOLD_1_414,532.14,0.000136412015
32897,Level11,CA,HOUSEHOLD_1_415,981.24,0.00025153705
32898,Level11,CA,HOUSEHOLD_1_416,810.92,0.000207876182
32899,Level11,CA,HOUSEHOLD_1_417,443.88,0.000113786908
32900,Level11,CA,HOUSEHOLD_1_418,976.79,0.00025039631
32901,Level11,CA,HOUSEHOLD_1_419,625.8,0.000160421391
32902,Level11,CA,HOUSEHOLD_1_420,340.26,8.7224325e-05
32903,Level11,CA,HOUSEHOLD_1_421,1076.04,0.000275838661
32904,Level11,CA,HOUSEHOLD_1_422,264.26,6.7742021e-05
32905,Level11,CA,HOUSEHOLD_1_423,56.24,1.4416905e-05
32906,Level11,CA,HOUSEHOLD_1_424,127.71,3.2737961e-05
32907,Level11,CA,HOUSEHOLD_1_425,679.65,0.000174225629
32908,Level11,CA,HOUSEHOLD_1_426,290.82,7.4550574e-05
32909,Level11,CA,HOUSEHOLD_1_427,0.0,0.0
32910,Level11,CA,HOUSEHOLD_1_428,565.87,0.000145058569
32911,Level11,CA,HOUSEHOLD_1_429,1837.44,0.000471020583
32912,Level11,CA,HOUSEHOLD_1_430,310.66,7.963648e-05
32913,Level11,CA,HOUSEHOLD_1_431,875.16,0.000224343855
32914,Level11,CA,HOUSEHOLD_1_432,97.0,2.4865572e-05
32915,Level11,CA,HOUSEHOLD_1_433,609.96,0.000156360869
32916,Level11,CA,HOUSEHOLD_1_434,1425.23,0.000365352156
32917,Level11,CA,HOUSEHOLD_1_435,285.48,7.3181685e-05
32918,Level11,CA,HOUSEHOLD_1_436,387.83,9.9418709e-05
32919,Level11,CA,HOUSEHOLD_1_437,1006.4,0.000257986718
32920,Level11,CA,HOUSEHOLD_1_438,989.55,0.000253667286
32921,Level11,CA,HOUSEHOLD_1_439,252.84,6.4814549e-05
32922,Level11,CA,HOUSEHOLD_1_440,3697.59,0.000947862786
32923,Level11,CA,HOUSEHOLD_1_441,2304.64,0.000590785482
32924,Level11,CA,HOUSEHOLD_1_442,1031.55,0.000264433822
32925,Level11,CA,HOUSEHOLD_1_443,820.04,0.000210214058
32926,Level11,CA,HOUSEHOLD_1_444,248.88,6.3799418e-05
32927,Level11,CA,HOUSEHOLD_1_445,533.87,0.000136855494
32928,Level11,CA,HOUSEHOLD_1_446,282.96,7.2535693e-05
32929,Level11,CA,HOUSEHOLD_1_447,514.1,0.000131787531
32930,Level11,CA,HOUSEHOLD_1_448,606.25,0.000155409825
32931,Level11,CA,HOUSEHOLD_1_449,1351.0,0.000346323585
32932,Level11,CA,HOUSEHOLD_1_450,403.56,0.000103451033
32933,Level11,CA,HOUSEHOLD_1_451,516.52,0.000132407889
32934,Level11,CA,HOUSEHOLD_1_452,124.74,3.1976613e-05
32935,Level11,CA,HOUSEHOLD_1_453,632.48,0.000162133783
32936,Level11,CA,HOUSEHOLD_1_454,181.17,4.6442223e-05
32937,Level11,CA,HOUSEHOLD_1_455,537.57,0.000137803975
32938,Level11,CA,HOUSEHOLD_1_456,1352.18,0.000346626073
32939,Level11,CA,HOUSEHOLD_1_457,1518.15,0.000389171836
32940,Level11,CA,HOUSEHOLD_1_458,717.32,0.000183882186
32941,Level11,CA,HOUSEHOLD_1_459,821.59,0.000210611395
32942,Level11,CA,HOUSEHOLD_1_460,442.32,0.000113387008
32943,Level11,CA,HOUSEHOLD_1_461,151.32,3.8790292e-05
32944,Level11,CA,HOUSEHOLD_1_462,925.12,0.000237150907
32945,Level11,CA,HOUSEHOLD_1_463,131.12,3.3612101e-05
32946,Level11,CA,HOUSEHOLD_1_464,274.63,7.040033e-05
32947,Level11,CA,HOUSEHOLD_1_465,1052.45,0.000269791456
32948,Level11,CA,HOUSEHOLD_1_466,146.52,3.7559831e-05
32949,Level11,CA,HOUSEHOLD_1_467,1174.04,0.000300960579
32950,Level11,CA,HOUSEHOLD_1_468,468.12,0.000120000738
32951,Level11,CA,HOUSEHOLD_1_469,4204.98,0.001077930236
32952,Level11,CA,HOUSEHOLD_1_470,146.02,3.7431658e-05
32953,Level11,CA,HOUSEHOLD_1_471,378.12,9.6929588e-05
32954,Level11,CA,HOUSEHOLD_1_472,125.32,3.2125294e-05
32955,Level11,CA,HOUSEHOLD_1_473,1158.76,0.00029704361
32956,Level11,CA,HOUSEHOLD_1_474,196.91,5.0477111e-05
32957,Level11,CA,HOUSEHOLD_1_475,218.94,5.6124416e-05
32958,Level11,CA,HOUSEHOLD_1_476,469.48,0.000120349368
32959,Level11,CA,HOUSEHOLD_1_477,363.96,9.3299728e-05
32960,Level11,CA,HOUSEHOLD_1_478,429.87,0.000110195499
32961,Level11,CA,HOUSEHOLD_1_479,423.36,0.000108526686
32962,Level11,CA,HOUSEHOLD_1_480,202.02,5.178704e-05
32963,Level11,CA,HOUSEHOLD_1_481,681.72,0.000174756265
32964,Level11,CA,HOUSEHOLD_1_482,603.84,0.000154792031
32965,Level11,CA,HOUSEHOLD_1_483,167.98,4.3061018e-05
32966,Level11,CA,HOUSEHOLD_1_484,648.05,0.000166125092
32967,Level11,CA,HOUSEHOLD_1_485,356.4,9.1361751e-05
32968,Level11,CA,HOUSEHOLD_1_486,2006.43,0.000514340511
32969,Level11,CA,HOUSEHOLD_1_487,395.6,0.000101410518
32970,Level11,CA,HOUSEHOLD_1_488,1357.28,0.000347933438
32971,Level11,CA,HOUSEHOLD_1_489,1784.63,0.000457482946
32972,Level11,CA,HOUSEHOLD_1_490,856.02,0.000219437391
32973,Level11,CA,HOUSEHOLD_1_491,365.94,9.3807293e-05
32974,Level11,CA,HOUSEHOLD_1_492,304.92,7.8165054e-05
32975,Level11,CA,HOUSEHOLD_1_493,109.06,2.7957106e-05
32976,Level11,CA,HOUSEHOLD_1_494,5060.95,0.001297354809
32977,Level11,CA,HOUSEHOLD_1_495,553.48,0.000141882441
32978,Level11,CA,HOUSEHOLD_1_496,356.85,9.1477107e-05
32979,Level11,CA,HOUSEHOLD_1_497,2923.64,0.00074946372
32980,Level11,CA,HOUSEHOLD_1_498,990.56,0.000253926196
32981,Level11,CA,HOUSEHOLD_1_499,228.92,5.868275e-05
32982,Level11,CA,HOUSEHOLD_1_500,208.68,5.3494305e-05
32983,Level11,CA,HOUSEHOLD_1_501,146.52,3.7559831e-05
32984,Level11,CA,HOUSEHOLD_1_502,118.44,3.0361632e-05
32985,Level11,CA,HOUSEHOLD_1_503,198.4,5.0859067e-05
32986,Level11,CA,HOUSEHOLD_1_504,118.3,3.0325744e-05
32987,Level11,CA,HOUSEHOLD_1_505,817.57,0.000209580883
32988,Level11,CA,HOUSEHOLD_1_506,1734.36,0.000444596427
32989,Level11,CA,HOUSEHOLD_1_507,175.23,4.4919528e-05
32990,Level11,CA,HOUSEHOLD_1_508,287.92,7.380717e-05
32991,Level11,CA,HOUSEHOLD_1_509,336.02,8.6137417e-05
32992,Level11,CA,HOUSEHOLD_1_510,815.1,0.000208947708
32993,Level11,CA,HOUSEHOLD_1_511,448.17,0.000114886633
32994,Level11,CA,HOUSEHOLD_1_512,63.58,1.6298485e-05
32995,Level11,CA,HOUSEHOLD_1_513,1605.17,0.000411479074
32996,Level11,CA,HOUSEHOLD_1_514,2790.91,0.000715438902
32997,Level11,CA,HOUSEHOLD_1_515,496.47,0.00012726815
32998,Level11,CA,HOUSEHOLD_1_516,510.22,0.000130792909
32999,Level11,CA,HOUSEHOLD_1_517,802.56,0.000205733128
33000,Level11,CA,HOUSEHOLD_1_518,899.13,0.000230488471
33001,Level11,CA,HOUSEHOLD_1_519,507.52,0.000130100774
33002,Level11,CA,HOUSEHOLD_1_520,778.16,0.000199478283
33003,Level11,CA,HOUSEHOLD_1_521,486.08,0.000124604714
33004,Level11,CA,HOUSEHOLD_1_522,160.89,4.1243524e-05
33005,Level11,CA,HOUSEHOLD_1_523,698.02,0.000178934707
33006,Level11,CA,HOUSEHOLD_1_524,567.71,0.000145530246
33007,Level11,CA,HOUSEHOLD_1_525,181.89,4.6626793e-05
33008,Level11,CA,HOUSEHOLD_1_526,330.98,8.4845433e-05
33009,Level11,CA,HOUSEHOLD_1_527,1158.04,0.000296859041
33010,Level11,CA,HOUSEHOLD_1_528,264.33,6.7759965e-05
33011,Level11,CA,HOUSEHOLD_1_529,368.28,9.4407143e-05
33012,Level11,CA,HOUSEHOLD_1_530,274.48,7.0361878e-05
33013,Level11,CA,HOUSEHOLD_1_531,475.8,0.000121969476
33014,Level11,CA,HOUSEHOLD_1_532,314.96,8.0738769e-05
33015,Level11,CA,HOUSEHOLD_1_533,332.99,8.5360689e-05
33016,Level11,CA,HOUSEHOLD_1_534,1046.85,0.000268355918
33017,Level11,CA,HOUSEHOLD_1_535,5143.86,0.001318608465
33018,Level11,CA,HOUSEHOLD_1_536,1114.56,0.000285713112
33019,Level11,CA,HOUSEHOLD_1_537,2539.23,0.000650921715
33020,Level11,CA,HOUSEHOLD_1_538,466.32,0.000119539315
33021,Level11,CA,HOUSEHOLD_1_539,1119.54,0.000286989716
33022,Level11,CA,HOUSEHOLD_1_540,648.6,0.000166266082
33023,Level11,CA,HOUSEHOLD_1_541,5.97,1.530386e-06
33024,Level11,CA,HOUSEHOLD_2_001,324.96,8.330223e-05
33025,Level11,CA,HOUSEHOLD_2_002,170.88,4.3804422e-05
33026,Level11,CA,HOUSEHOLD_2_003,518.52,0.000132920581
33027,Level11,CA,HOUSEHOLD_2_004,157.08,4.0266846e-05
33028,Level11,CA,HOUSEHOLD_2_005,38.29,9.815492e-06
33029,Level11,CA,HOUSEHOLD_2_006,24.08,6.172814e-06
33030,Level11,CA,HOUSEHOLD_2_007,98.04,2.5132172e-05
33031,Level11,CA,HOUSEHOLD_2_008,34.44,8.82856e-06
33032,Level11,CA,HOUSEHOLD_2_009,177.63,4.5534758e-05
33033,Level11,CA,HOUSEHOLD_2_010,160.31,4.1094844e-05
33034,Level11,CA,HOUSEHOLD_2_011,399.02,0.000102287222
33035,Level11,CA,HOUSEHOLD_2_012,296.36,7.5970731e-05
33036,Level11,CA,HOUSEHOLD_2_013,190.08,4.8726267e-05
33037,Level11,CA,HOUSEHOLD_2_014,161.19,4.1320428e-05
33038,Level11,CA,HOUSEHOLD_2_015,244.2,6.2599718e-05
33039,Level11,CA,HOUSEHOLD_2_016,149.04,3.8205823e-05
33040,Level11,CA,HOUSEHOLD_2_017,130.2,3.3376263e-05
33041,Level11,CA,HOUSEHOLD_2_018,79.4,2.0353881e-05
33042,Level11,CA,HOUSEHOLD_2_019,227.28,5.8262342e-05
33043,Level11,CA,HOUSEHOLD_2_020,194.81,4.9938784e-05
33044,Level11,CA,HOUSEHOLD_2_021,165.39,4.2397082e-05
33045,Level11,CA,HOUSEHOLD_2_022,298.92,7.6626977e-05
33046,Level11,CA,HOUSEHOLD_2_023,158.8,4.0707761e-05
33047,Level11,CA,HOUSEHOLD_2_024,186.48,4.7803421e-05
33048,Level11,CA,HOUSEHOLD_2_025,300.85,7.7121725e-05
33049,Level11,CA,HOUSEHOLD_2_026,67.49,1.7300798e-05
33050,Level11,CA,HOUSEHOLD_2_027,84.49,2.1658682e-05
33051,Level11,CA,HOUSEHOLD_2_028,106.92,2.7408525e-05
33052,Level11,CA,HOUSEHOLD_2_029,219.03,5.6147487e-05
33053,Level11,CA,HOUSEHOLD_2_030,222.32,5.6990866e-05
33054,Level11,CA,HOUSEHOLD_2_031,106.92,2.7408525e-05
33055,Level11,CA,HOUSEHOLD_2_032,273.47,7.0102969e-05
33056,Level11,CA,HOUSEHOLD_2_033,341.53,8.7549885e-05
33057,Level11,CA,HOUSEHOLD_2_034,201.28,5.1597344e-05
33058,Level11,CA,HOUSEHOLD_2_035,362.34,9.2884447e-05
33059,Level11,CA,HOUSEHOLD_2_036,277.9,7.1238582e-05
33060,Level11,CA,HOUSEHOLD_2_037,1515.52,0.000388497646
33061,Level11,CA,HOUSEHOLD_2_038,89.1,2.2840438e-05
33062,Level11,CA,HOUSEHOLD_2_039,675.36,0.000173125904
33063,Level11,CA,HOUSEHOLD_2_040,115.13,2.9513127e-05
33064,Level11,CA,HOUSEHOLD_2_041,154.07,3.9495244e-05
33065,Level11,CA,HOUSEHOLD_2_042,29.96,7.680129e-06
33066,Level11,CA,HOUSEHOLD_2_043,198.8,5.0961605e-05
33067,Level11,CA,HOUSEHOLD_2_044,1259.76,0.000322934567
33068,Level11,CA,HOUSEHOLD_2_045,388.8,9.9667365e-05
33069,Level11,CA,HOUSEHOLD_2_046,388.64,9.9626349e-05
33070,Level11,CA,HOUSEHOLD_2_047,190.84,4.892109e-05
33071,Level11,CA,HOUSEHOLD_2_048,130.02,3.333012e-05
33072,Level11,CA,HOUSEHOLD_2_049,253.08,6.4876072e-05
33073,Level11,CA,HOUSEHOLD_2_050,525.76,0.000134776527
33074,Level11,CA,HOUSEHOLD_2_051,737.78,0.000189127028
33075,Level11,CA,HOUSEHOLD_2_052,332.99,8.5360689e-05
33076,Level11,CA,HOUSEHOLD_2_053,23.64,6.060022e-06
33077,Level11,CA,HOUSEHOLD_2_054,258.11,6.6165493e-05
33078,Level11,CA,HOUSEHOLD_2_055,448.5,0.000114971227
33079,Level11,CA,HOUSEHOLD_2_056,202.98,5.2033132e-05
33080,Level11,CA,HOUSEHOLD_2_057,213.71,5.4783726e-05
33081,Level11,CA,HOUSEHOLD_2_058,428.71,0.000109898138
33082,Level11,CA,HOUSEHOLD_2_059,219.24,5.620132e-05
33083,Level11,CA,HOUSEHOLD_2_060,135.32,3.4688755e-05
33084,Level11,CA,HOUSEHOLD_2_061,160.38,4.1112788e-05
33085,Level11,CA,HOUSEHOLD_2_062,296.94,7.6119412e-05
33086,Level11,CA,HOUSEHOLD_2_063,89.46,2.2932722e-05
33087,Level11,CA,HOUSEHOLD_2_064,239.94,6.1507684e-05
33088,Level11,CA,HOUSEHOLD_2_065,43.76,1.1217705e-05
33089,Level11,CA,HOUSEHOLD_2_066,194.32,4.9813175e-05
33090,Level11,CA,HOUSEHOLD_2_067,66.93,1.7157245e-05
33091,Level11,CA,HOUSEHOLD_2_068,161.28,4.1343499e-05
33092,Level11,CA,HOUSEHOLD_2_069,465.69,0.000119377817
33093,Level11,CA,HOUSEHOLD_2_070,166.32,4.2635484e-05
33094,Level11,CA,HOUSEHOLD_2_071,295.09,7.5645171e-05
33095,Level11,CA,HOUSEHOLD_2_072,312.18,8.0026126e-05
33096,Level11,CA,HOUSEHOLD_2_073,377.46,9.67604e-05
33097,Level11,CA,HOUSEHOLD_2_074,188.16,4.8234083e-05
33098,Level11,CA,HOUSEHOLD_2_075,160.08,4.1035884e-05
33099,Level11,CA,HOUSEHOLD_2_076,914.94,0.000234541303
33100,Level11,CA,HOUSEHOLD_2_077,93.96,2.408628e-05
33101,Level11,CA,HOUSEHOLD_2_078,385.44,9.8806042e-05
33102,Level11,CA,HOUSEHOLD_2_079,147.51,3.7813614e-05
33103,Level11,CA,HOUSEHOLD_2_080,107.76,2.7623856e-05
33104,Level11,CA,HOUSEHOLD_2_081,174.76,4.4799045e-05
33105,Level11,CA,HOUSEHOLD_2_082,378.88,9.7124411e-05
33106,Level11,CA,HOUSEHOLD_2_083,548.35,0.000140567385
33107,Level11,CA,HOUSEHOLD_2_084,204.96,5.2540697e-05
33108,Level11,CA,HOUSEHOLD_2_085,39.7,1.017694e-05
33109,Level11,CA,HOUSEHOLD_2_086,35.73,9.159246e-06
33110,Level11,CA,HOUSEHOLD_2_087,39.7,1.017694e-05
33111,Level11,CA,HOUSEHOLD_2_088,376.38,9.6483546e-05
33112,Level11,CA,HOUSEHOLD_2_089,153.12,3.9251715e-05
33113,Level11,CA,HOUSEHOLD_2_090,358.2,9.1823174e-05
33114,Level11,CA,HOUSEHOLD_2_091,233.22,5.9785038e-05
33115,Level11,CA,HOUSEHOLD_2_092,71.28,1.827235e-05
33116,Level11,CA,HOUSEHOLD_2_093,275.4,7.0597717e-05
33117,Level11,CA,HOUSEHOLD_2_094,53.46,1.3704263e-05
33118,Level11,CA,HOUSEHOLD_2_095,388.2,9.9513557e-05
33119,Level11,CA,HOUSEHOLD_2_096,340.06,8.7173056e-05
33120,Level11,CA,HOUSEHOLD_2_097,158.92,4.0738523e-05
33121,Level11,CA,HOUSEHOLD_2_098,90.22,2.3127545e-05
33122,Level11,CA,HOUSEHOLD_2_099,142.56,3.65447e-05
33123,Level11,CA,HOUSEHOLD_2_100,285.12,7.3089401e-05
33124,Level11,CA,HOUSEHOLD_2_101,89.8,2.301988e-05
33125,Level11,CA,HOUSEHOLD_2_102,411.68,0.000105532564
33126,Level11,CA,HOUSEHOLD_2_103,15.76,4.040015e-06
33127,Level11,CA,HOUSEHOLD_2_104,109.34,2.8028883e-05
33128,Level11,CA,HOUSEHOLD_2_105,172.9,4.4322241e-05
33129,Level11,CA,HOUSEHOLD_2_106,211.0,5.4089028e-05
33130,Level11,CA,HOUSEHOLD_2_107,131.67,3.3753091e-05
33131,Level11,CA,HOUSEHOLD_2_108,0.0,0.0
33132,Level11,CA,HOUSEHOLD_2_109,367.65,9.4245645e-05
33133,Level11,CA,HOUSEHOLD_2_110,1153.88,0.000295792641
33134,Level11,CA,HOUSEHOLD_2_111,347.76,8.9146921e-05
33135,Level11,CA,HOUSEHOLD_2_112,134.98,3.4601597e-05
33136,Level11,CA,HOUSEHOLD_2_113,210.56,5.3976235e-05
